51.9 12.5706 2.34918 -8.0897 4.1394 -6.0667 3.30954 2.78222 2.91573 -2.79682 2.91125 0.712689 2.94511 -2.82247 2.53378 5.00965 2.47369 5.24878 2.38339 -5.91237 1.45843 7.70072 0.381925 6.18559 0.226312 -10.6426 1.2411 8.74178 -1.42226 5.20814 -1.43346 -11.9617 1.56703 3.52701 -1.16995 0.957909 -1.05483
51.94 12.7911 2.30701 -8.28026 4.18958 -6.27887 3.36775 2.941 2.91862 -3.16028 2.9256 0.445515 2.95377 -2.74866 2.5644 4.85186 2.50772 5.15965 2.42479 -5.82217 1.505 7.58547 0.494704 6.12534 0.336704 -10.4243 1.23277 8.69174 -1.419 5.25193 -1.43904 -12.0619 1.52566 3.84768 -1.20806 1.37639 -1.10747
51.98 13.0068 2.2642 -8.47927 4.23611 -6.49207 3.43135 3.09832 2.91915 -3.53 2.94271 0.168212 2.9615 -2.67777 2.59323 4.6893 2.53915 5.07035 2.46356 -5.73524 1.55253 7.47272 0.604037 6.06404 0.44402 -10.2055 1.22532 8.63026 -1.41351 5.28366 -1.44211 -12.1507 1.48731 4.15701 -1.24337 1.79089 -1.15505
52.02 13.2178 2.22145 -8.68723 4.27877 -6.70644 3.49956 3.25417 2.91666 -3.90442 2.96389 -0.119386 2.96827 -2.60942 2.62032 4.52105 2.56819 4.98044 2.49987 -5.65119 1.60055 7.36221 0.709804 6.00155 0.548129 -9.98767 1.21866 8.55842 -1.40555 5.30435 -1.44243 -12.2275 1.45185 4.45445 -1.27604 2.20011 -1.19812
52.06 13.4244 2.17953 -8.90459 4.31742 -6.92229 3.5714 3.40851 2.91023 -4.28143 2.99082 -0.417246 2.97401 -2.54321 2.64573 4.34604 2.59502 4.8893 2.53388 -5.5697 1.64867 7.25373 0.81193 5.9378 0.648946 -9.77208 1.21272 8.47727 -1.39483 5.315 -1.4397 -12.2919 1.41912 4.7395 -1.30621 2.60279 -1.23717
52.1 13.6269 2.13919 -9.1317 4.352 -7.14006 3.64572 3.56126 2.89877 -4.65834 3.02557 -0.725108 2.97858 -2.47864 2.66953 4.16299 2.61981 4.79611 2.56574 -5.49061 1.69657 7.14712 0.910363 5.87277 0.746417 -9.55989 1.20743 8.38787 -1.38104 5.31663 -1.43359 -12.3436 1.38896 5.0118 -1.33399 2.9977 -1.27259
52.14 13.8254 2.10117 -9.36886 4.38257 -7.36025 3.7213 3.71229 2.8811 -5.03192 3.07045 -1.04246 2.98183 -2.41518 2.69175 3.97043 2.64274 4.69985 2.59559 -5.41384 1.744 7.04226 1.00507 5.80658 0.840503 -9.35213 1.20274 8.29126 -1.3638 5.3102 -1.42375 -12.3822 1.36122 5.27101 -1.35953 3.3837 -1.30475
52.18 14.0203 2.06604 -9.61626 4.40926 -7.58338 3.79693 3.86141 2.85626 -5.39871 3.1276 -1.36855 2.98361 -2.3522 2.71244 3.76662 2.66394 4.59921 2.62357 -5.33945 1.79076 6.93907 1.09603 5.73936 0.931177 -9.14975 1.19864 8.18849 -1.34274 5.29669 -1.40978 -12.4075 1.33572 5.5169 -1.38292 3.75972 -1.33397
52.22 14.2116 2.0343 -9.87403 4.43231 -7.80991 3.87144 4.00834 2.82385 -5.75547 3.19845 -1.70239 2.98377 -2.28903 2.73164 3.54964 2.68355 4.49269 2.64978 -5.26756 1.83669 6.8375 1.18321 5.67135 1.01842 -8.95358 1.19515 8.0806 -1.31746 5.27703 -1.39131 -12.4193 1.31232 5.74928 -1.40429 4.12475 -1.36053
52.26 14.3995 2.00626 -10.1422 4.45201 -8.04022 3.94383 4.1528 2.78434 -6.09977 3.28309 -2.04278 2.98232 -2.22488 2.7494 3.31752 2.70168 4.37863 2.67434 -5.19833 1.88167 6.7375 1.2666 5.60282 1.1022 -8.76438 1.19232 7.96858 -1.28763 5.25211 -1.36799 -12.4176 1.29087 5.96804 -1.42374 4.47788 -1.38466
