51.9 1 0.0110183 0.168077 0.0625672 0.604365 0.0282841 0.999906 0.0192543 0.975721 0.01917 0.999256 0.019817 0.975106 0.0132225 0.99999 0.0124609 0.999992 0.0113973 0.64061 0.00455084 0.999999 0.00155553 0.999997 0.00133166 0.0154855 0.00366518 1 0.000256386 0.999992 0.000253533 0.00418813 0.00507029 0.999955 0.000329943 0.999418 0.000370185 0.964279 0.970802 0.55531 0.165982
51.94 1 0.0105681 0.143088 0.0655756 0.552682 0.0299285 0.99992 0.0193089 0.965447 0.0194416 0.999029 0.0199859 0.976836 0.0136281 0.999988 0.0128868 0.999991 0.0118733 0.661104 0.0047668 0.999999 0.00174091 0.999997 0.00148686 0.0191912 0.00363487 1 0.000257223 0.999992 0.000252121 0.00379028 0.00486581 0.999968 0.000317612 0.999617 0.000351211 0.969303 0.968 0.527753 0.17225
51.98 1 0.0101296 0.120375 0.0684852 0.499579 0.0318312 0.999932 0.0193191 0.950752 0.0197705 0.998719 0.0201379 0.978387 0.014021 0.999986 0.0132928 0.99999 0.0123369 0.680298 0.00499768 0.999999 0.00194166 0.999996 0.00165502 0.0237734 0.00360799 1 0.00025864 0.999992 0.000251348 0.00346936 0.0046836 0.999976 0.000306594 0.999747 0.000334896 0.973787 0.964775 0.500701 0.178397
52.02 1 0.00970983 0.100034 0.0712574 0.446196 0.034002 0.999941 0.0192719 0.929953 0.0201851 0.998292 0.020272 0.979786 0.0144005 0.999983 0.013679 0.99999 0.0127872 0.698296 0.00524222 0.999999 0.00215781 0.999996 0.00183627 0.0293895 0.00358414 1 0.000260707 0.999992 0.000251269 0.00321362 0.00452115 0.999982 0.000296742 0.999832 0.000320781 0.977749 0.961075 0.474282 0.184392
52.06 1 0.0093149 0.0820959 0.0738578 0.393671 0.0364423 0.99995 0.0191507 0.901051 0.0207247 0.997701 0.0203862 0.981057 0.0147656 0.99998 0.0140457 0.999989 0.0132238 0.715182 0.00549922 0.999999 0.00238927 0.999996 0.00203066 0.0362045 0.00356299 1 0.000263514 0.999993 0.000251956 0.00301372 0.00437621 0.999987 0.000287928 0.999888 0.000308502 0.981217 0.956841 0.448599 0.190209
52.1 1 0.00894999 0.0665261 0.0762583 0.343062 0.0391438 0.999957 0.0189366 0.862006 0.0214419 0.996875 0.0204777 0.98222 0.0151158 0.999976 0.0143933 0.999987 0.013646 0.731015 0.00576749 0.999999 0.00263576 0.999996 0.00223809 0.0443828 0.00354425 1 0.000267173 0.999993 0.000253498 0.00286244 0.00424675 0.99999 0.00028004 0.999924 0.000297769 0.984225 0.952011 0.423735 0.195831
52.14 1 0.0086189 0.053228 0.0784395 0.295282 0.0420876 0.999963 0.0186112 0.811298 0.022404 0.995713 0.0205431 0.983295 0.0154503 0.999971 0.0147222 0.999986 0.0140537 0.745839 0.00604594 0.999999 0.00289683 0.999995 0.00245835 0.0540771 0.00352774 1 0.000271817 0.999992 0.000256005 0.0027544 0.00413102 0.999992 0.000272982 0.999949 0.000288347 0.986812 0.946519 0.399756 0.201248
52.18 1 0.00832391 0.0420524 0.0803908 0.251055 0.0452442 0.999968 0.0181629 0.748697 0.0236905 0.99407 0.0205788 0.984299 0.0157682 0.999965 0.0150329 0.999985 0.0144466 0.759681 0.00633351 0.999999 0.0031718 0.999995 0.00269105 0.0654142 0.00351335 1 0.000277602 0.999992 0.000259605 0.0026858 0.00402744 0.999994 0.000266671 0.999965 0.000280046 0.989019 0.940291 0.376708 0.206459
52.22 1 0.00806594 0.0328105 0.0821113 0.210898 0.0485745 0.999972 0.0175938 0.675884 0.0253856 0.99174 0.0205821 0.985246 0.016069 0.999956 0.015326 0.999983 0.0148247 0.772561 0.00662922 0.999998 0.00345973 0.999995 0.00293564 0.078479 0.00350114 1 0.000284706 0.999992 0.000264443 0.0026543 0.00393466 0.999995 0.000261033 0.999975 0.000272709 0.990889 0.933253 0.354622 0.211475
52.26 1 0.00784468 0.0252881 0.0836086 0.175111 0.0520312 0.999976 0.0169237 0.596431 0.0275661 0.988429 0.0205528 0.98615 0.0163522 0.999945 0.015602 0.999981 0.0151877 0.784494 0.00693209 0.999998 0.00375948 0.999994 0.00319139 0.0933 0.00349129 0.999999 0.000293326 0.999992 0.000270682 0.0026589 0.00385149 0.999996 0.000256007 0.999983 0.000266208 0.992464 0.925324 0.333518 0.216316
