-0.29816 -0.406241 -0.324268 -0.295675 -0.306356 -0.174023 0.110212 0.209592 0.14154 0.0863975 0.0441849 0.0160629 0.000535275 -0.00883664 -0.0146423 -0.0162704 -0.0140294 -0.00931536 -0.00496772 -0.0033498 -0.00304032 -0.00165094 0.000356742
-0.31033 -0.421342 -0.337657 -0.308084 -0.318329 -0.181059 0.112688 0.215947 0.146505 0.090035 0.0466114 0.0174457 0.00109326 -0.00885087 -0.0149684 -0.016724 -0.0145505 -0.00981862 -0.00535864 -0.00365856 -0.00325857 -0.00174261 0.000287045
-0.322568 -0.436543 -0.351201 -0.320651 -0.33043 -0.188184 0.115103 0.222274 0.15148 0.0937065 0.0490823 0.0188723 0.00168902 -0.00883729 -0.015278 -0.0171716 -0.0150736 -0.0103305 -0.00576073 -0.00397937 -0.00348757 -0.00184297 0.000207014
-0.334861 -0.451829 -0.364886 -0.333366 -0.342648 -0.195392 0.117452 0.228564 0.156457 0.0974075 0.0515946 0.0203418 0.00232287 -0.0087951 -0.0155698 -0.0176119 -0.0155986 -0.0108499 -0.0061736 -0.00431218 -0.00372749 -0.00195246 0.000116087
-0.347196 -0.467182 -0.378698 -0.346216 -0.354968 -0.202675 0.11973 0.234808 0.161431 0.101133 0.0541457 0.021853 0.002995 -0.00872326 -0.0158432 -0.0180438 -0.0161244 -0.0113766 -0.0065969 -0.00465688 -0.00397845 -0.00207151 1.37637e-05
-0.359563 -0.482588 -0.392622 -0.359186 -0.36738 -0.210026 0.121931 0.240997 0.166393 0.104879 0.0567328 0.0234047 0.00370543 -0.00862093 -0.0160968 -0.0184667 -0.0166502 -0.0119095 -0.00703026 -0.00501333 -0.00424067 -0.00220052 -0.000100483
-0.371947 -0.498031 -0.406646 -0.372265 -0.379869 -0.217439 0.124053 0.247123 0.171339 0.10864 0.059353 0.0249957 0.00445422 -0.00848741 -0.0163297 -0.0188795 -0.0171751 -0.0124481 -0.0074732 -0.00538145 -0.00451426 -0.00233996 -0.000227076
-0.384337 -0.513494 -0.420754 -0.385439 -0.392425 -0.224906 0.12609 0.253176 0.17626 0.112413 0.0620033 0.0266247 0.00524131 -0.00832198 -0.0165411 -0.0192811 -0.0176983 -0.0129917 -0.00792534 -0.00576095 -0.00479935 -0.00249017 -0.000366618
-0.396722 -0.528962 -0.434931 -0.398693 -0.405033 -0.232421 0.128038 0.259149 0.181151 0.116191 0.0646809 0.0282902 0.00606658 -0.00812402 -0.01673 -0.0196709 -0.0182186 -0.0135396 -0.00838618 -0.00615182 -0.00509597 -0.00265157 -0.000519524
-0.409088 -0.54442 -0.449164 -0.412016 -0.417681 -0.239976 0.129894 0.265032 0.186005 0.11997 0.0673827 0.0299908 0.00692981 -0.00789299 -0.0168954 -0.0200477 -0.0187356 -0.0140909 -0.00885528 -0.00655381 -0.00540426 -0.00282448 -0.000686308
-0.421424 -0.559852 -0.463437 -0.425392 -0.430356 -0.247566 0.131654 0.270815 0.190819 0.123746 0.0701056 0.0317249 0.00783063 -0.00762846 -0.0170366 -0.0204106 -0.0192479 -0.0146452 -0.0093321 -0.00696661 -0.0057243 -0.00300927 -0.000867465
-0.433719 -0.575243 -0.477735 -0.438808 -0.443047 -0.255182 0.133313 0.276499 0.195578 0.127515 0.0728471 0.0334913 0.00876888 -0.00732993 -0.0171528 -0.0207588 -0.019755 -0.0152012 -0.00981627 -0.00739004 -0.00605608 -0.00320635 -0.00106338
-0.445962 -0.590579 -0.492045 -0.452251 -0.455741 -0.26282 0.13487 0.282071 0.200284 0.131272 0.0756037 0.0352882 0.00974392 -0.0069971 -0.0172432 -0.0210913 -0.0202558 -0.0157585 -0.0103071 -0.00782385 -0.0063997 -0.00341595 -0.0012746
-0.458143 -0.605844 -0.506352 -0.465707 -0.468425 -0.270471 0.13632 0.287523 0.20493 0.135012 0.0783726 0.037114 0.0107553 -0.00662977 -0.0173072 -0.0214075 -0.0207492 -0.0163164 -0.0108042 -0.00826773 -0.00675513 -0.00363842 -0.0015015
-0.47025 -0.621025 -0.520641 -0.479163 -0.481088 -0.27813 0.137661 0.292851 0.209509 0.138732 0.0811508 0.0389669 0.0118025 -0.00622773 -0.0173442 -0.0217062 -0.0212349 -0.0168737 -0.0113069 -0.00872146 -0.00712234 -0.00387406 -0.00174455
-0.482275 -0.636109 -0.534898 -0.492605 -0.493719 -0.285791 0.138891 0.298047 0.214018 0.142426 0.0839353 0.0408454 0.0128848 -0.00579079 -0.0173536 -0.0219868 -0.0217116 -0.01743 -0.0118147 -0.00918467 -0.00750137 -0.00412313 -0.00200414
-0.494207 -0.651082 -0.549111 -0.50602 -0.506305 -0.293448 0.140007 0.303107 0.218451 0.146092 0.0867234 0.0427477 0.0140014 -0.00531903 -0.0173347 -0.0222486 -0.0221784 -0.0179845 -0.012327 -0.00965704 -0.00789212 -0.00438592 -0.00228064
-0.506039 -0.665933 -0.563265 -0.519397 -0.518837 -0.301094 0.141007 0.308025 0.222803 0.149725 0.0895121 0.0446721 0.0151518 -0.00481244 -0.0172873 -0.0224908 -0.0226348 -0.018536 -0.0128432 -0.0101383 -0.00829455 -0.00466264 -0.00257446
-0.517761 -0.680648 -0.577348 -0.532723 -0.531303 -0.308725 0.14189 0.312797 0.227071 0.153321 0.0922988 0.0466169 0.0163349 -0.00427109 -0.0172109 -0.0227125 -0.0230799 -0.019084 -0.0133629 -0.010628 -0.00870859 -0.00495358 -0.00288596
-0.529366 -0.695218 -0.591348 -0.545985 -0.543693 -0.316335 0.142655 0.317417 0.231249 0.156878 0.0950806 0.0485803 0.0175499 -0.0036952 -0.0171051 -0.0229134 -0.0235125 -0.0196281 -0.0138853 -0.0111257 -0.00913413 -0.00525884 -0.00321551
-0.540846 -0.709631 -0.605252 -0.559173 -0.555999 -0.323919 0.1433 0.321883 0.235334 0.160391 0.0978549 0.0505604 0.0187959 -0.00308497 -0.0169696 -0.0230926 -0.0239322 -0.020167 -0.01441 -0.0116313 -0.00957106 -0.00557869 -0.0035634
-0.552195 -0.723877 -0.619049 -0.572275 -0.56821 -0.331472 0.143824 0.326191 0.239324 0.163857 0.100619 0.0525557 0.0200719 -0.00244078 -0.0168043 -0.0232496 -0.0243382 -0.0207003 -0.0149361 -0.0121441 -0.0100193 -0.00591327 -0.00393
-0.563407 -0.737947 -0.632728 -0.585282 -0.580318 -0.338988 0.144228 0.330337 0.243214 0.167275 0.103371 0.0545643 0.0213769 -0.00176297 -0.0166088 -0.023384 -0.0247297 -0.0212268 -0.0154635 -0.0126638 -0.0104786 -0.00626273 -0.00431558
-0.574474 -0.751833 -0.646279 -0.598181 -0.592314 -0.346465 0.144511 0.334321 0.247002 0.170639 0.106108 0.0565845 0.0227097 -0.00105189 -0.0163833 -0.023495 -0.0251089 -0.0217405 -0.0159942 -0.01319 -0.0109488 -0.0066272 -0.00472039
-0.585393 -0.765526 -0.659691 -0.610965 -0.604191 -0.353897 0.144674 0.338138 0.250685 0.173949 0.108827 0.0586145 0.0240694 -0.000308147 -0.0161275 -0.0235824 -0.0254678 -0.0222551 -0.0165201 -0.0137223 -0.0114299 -0.00700686 -0.00514471
-0.596158 -0.779019 -0.672957 -0.623625 -0.615941 -0.36128 0.144716 0.341789 0.254261 0.177201 0.111528 0.0606527 0.0254546 0.000467759 -0.0158415 -0.0236456 -0.025811 -0.0227597 -0.0170457 -0.0142602 -0.0119216 -0.00740176 -0.00558883
-0.606765 -0.792306 -0.686066 -0.63615 -0.627558 -0.368612 0.144639 0.345272 0.257729 0.180394 0.114206 0.0626973 0.0268643 0.00127521 -0.0155254 -0.0236844 -0.0261375 -0.0232542 -0.0175703 -0.0148033 -0.0124237 -0.00781197 -0.00605295
-0.61721 -0.80538 -0.699011 -0.648535 -0.639035 -0.375887 0.144443 0.348586 0.261086 0.183524 0.116861 0.0647467 0.0282972 0.00211357 -0.0151791 -0.0236984 -0.0264465 -0.0237385 -0.0180931 -0.0153511 -0.0129359 -0.00823754 -0.00653729
-0.627489 -0.818236 -0.711785 -0.660771 -0.650366 -0.383103 0.14413 0.35173 0.264331 0.186591 0.11949 0.0667991 0.029752 0.0029821 -0.014803 -0.0236873 -0.0267374 -0.0242118 -0.0186135 -0.0159033 -0.013458 -0.00867854 -0.00704191
-0.6376 -0.83087 -0.724382 -0.672851 -0.661547 -0.390256 0.143701 0.354706 0.267463 0.189592 0.122091 0.0688529 0.0312277 0.00388003 -0.0143972 -0.023651 -0.0270095 -0.024674 -0.0191307 -0.0164592 -0.0139898 -0.00913499 -0.00756722
-0.64754 -0.843278 -0.736793 -0.68477 -0.672572 -0.397345 0.143159 0.357513 0.270481 0.192526 0.124663 0.0709067 0.0327227 0.00480659 -0.013962 -0.0235893 -0.0272624 -0.0251243 -0.0196442 -0.0170184 -0.014531 -0.0096068 -0.00811348
-0.657308 -0.855456 -0.749016 -0.696522 -0.683437 -0.404365 0.142504 0.360152 0.273385 0.195391 0.127205 0.0729586 0.034236 0.00576095 -0.0134976 -0.0235019 -0.0274958 -0.0255621 -0.0201535 -0.0175806 -0.0150814 -0.0100942 -0.00868006
-0.666901 -0.867401 -0.761043 -0.708101 -0.694138 -0.411315 0.14174 0.362625 0.276175 0.198187 0.129714 0.0750074 0.0357661 0.00674221 -0.0130046 -0.0233889 -0.0277091 -0.0259871 -0.0206579 -0.0181451 -0.0156407 -0.0105969 -0.00926774
-0.676318 -0.879112 -0.772872 -0.719503 -0.704672 -0.418193 0.140869 0.364934 0.278849 0.200912 0.132189 0.0770513 0.0373117 0.00774943 -0.0124831 -0.0232501 -0.0279018 -0.0263986 -0.0211569 -0.0187116 -0.0162086 -0.011115 -0.00987641
-0.685558 -0.890586 -0.784498 -0.730725 -0.715037 -0.424996 0.139893 0.367079 0.28141 0.203565 0.134628 0.079089 0.0388715 0.00878177 -0.0119338 -0.0230855 -0.0280739 -0.0267962 -0.02165 -0.0192796 -0.0167847 -0.0116484 -0.0105062
-0.694621 -0.901824 -0.795919 -0.741762 -0.725229 -0.431722 0.138815 0.369063 0.283856 0.206146 0.137031 0.0811191 0.0404442 0.00983814 -0.0113571 -0.0228952 -0.0282249 -0.0271795 -0.0221365 -0.0198485 -0.0173688 -0.012197 -0.0111572
-0.703507 -0.912824 -0.807132 -0.752611 -0.735247 -0.438371 0.137639 0.37089 0.286189 0.208654 0.139396 0.0831402 0.0420285 0.0109176 -0.0107535 -0.0226793 -0.0283546 -0.0275477 -0.0226163 -0.0204179 -0.0179606 -0.0127607 -0.0118293
-0.712216 -0.923587 -0.818135 -0.763272 -0.74509 -0.44494 0.136366 0.37256 0.28841 0.211089 0.141722 0.0851508 0.043623 0.0120191 -0.0101235 -0.0224378 -0.0284627 -0.0279007 -0.0230885 -0.0209875 -0.0185597 -0.0133395 -0.0125226
-0.720748 -0.934113 -0.828926 -0.77374 -0.754756 -0.451429 0.135001 0.374078 0.290519 0.21345 0.144009 0.0871499 0.0452265 0.0131416 -0.00946791 -0.022171 -0.0285492 -0.0282381 -0.0235527 -0.0215566 -0.0191659 -0.0139332 -0.0132371
-0.729104 -0.944404 -0.839505 -0.784016 -0.764245 -0.457836 0.133547 0.375447 0.292519 0.215737 0.146255 0.0891359 0.0468376 0.0142841 -0.00878718 -0.0218789 -0.0286136 -0.0285598 -0.0240081 -0.0221249 -0.0197787 -0.0145416 -0.0139727
-0.737286 -0.95446 -0.849871 -0.794099 -0.773557 -0.464161 0.132007 0.37667 0.294408 0.217951 0.148459 0.0911079 0.0484551 0.0154455 -0.00808197 -0.0215619 -0.0286561 -0.0288647 -0.0244551 -0.0226918 -0.0203978 -0.0151647 -0.0147294
